"_totl,_time","_Vind,_kias","Vtrue,_ktas","Vtrue,_ktgs","hpath,_true","vpath,__deg","pitch,__deg","_roll,__deg","p-alt,ftMSL","hding,_true","hding,__mag","__mag,_comp","__lat,__deg","__lon,__deg","___CG,ftMSL","copN1,h-def","copN1,v-def"
"56.45094","102.24384","104.89929","104.85509","1.62797","-1.69640","-1.11145","0.29990","1870.65564","1.53197","346.35721","346.37289","47.29115","-122.30985","1870.65564","0.11407","-2.50000"
"56.64758","102.20779","104.86206","104.81797","1.64021","-1.69586","-1.10779","0.36339","1869.62622","1.54610","346.37131","346.35904","47.29124","-122.30984","1869.62622","0.11358","-2.50000"
"56.84756","102.17123","104.82368","104.77972","1.65512","-1.69550","-1.10452","0.42369","1868.57996","1.56186","346.38705","346.34531","47.29134","-122.30984","1868.57996","0.11308","-2.50000"
"57.04341","102.13554","104.78680","104.74279","1.67167","-1.69542","-1.10139","0.47736","1867.55579","1.57891","346.40408","346.33264","47.29144","-122.30984","1867.55579","0.11259","-2.50000"
"57.23882","102.10014","104.75066","104.70660","1.69010","-1.69541","-1.09824","0.52606","1866.53418","1.59787","346.42303","346.32135","47.29153","-122.30984","1866.53418","0.11210","-2.50000"
"57.43986","102.06397","104.71294","104.66891","1.71082","-1.69552","-1.09521","0.57103","1865.48364","1.61898","346.44412","346.31155","47.29163","-122.30983","1865.48364","0.11160","-2.50000"
"57.63986","102.02822","104.67516","104.63113","1.73316","-1.69583","-1.09258","0.61114","1864.43872","1.64061","346.46573","346.30402","47.29173","-122.30982","1864.43872","0.11111","-2.50000"
"57.84334","101.99202","104.63824","104.59414","1.75711","-1.69637","-1.08983","0.64629","1863.37573","1.66388","346.48898","346.29868","47.29182","-122.30982","1863.37573","0.11061","-2.50000"
"58.04259","101.95687","104.60326","104.55920","1.78167","-1.69681","-1.08670","0.67511","1862.33484","1.68942","346.51450","346.29623","47.29192","-122.30981","1862.33484","0.11012","-2.50000"
"58.24365","101.92178","104.56789","104.52374","1.80761","-1.69710","-1.08350","0.69910","1861.28467","1.71757","346.54263","346.29678","47.29202","-122.30981","1861.28467","0.10963","-2.50000"
"58.44220","101.88756","104.53397","104.48968","1.83429","-1.69729","-1.08059","0.71820","1860.24780","1.74564","346.57068","346.30035","47.29211","-122.30981","1860.24780","0.10914","-2.50000"
"58.64214","101.85352","104.50018","104.45593","1.86181","-1.69747","-1.07771","0.73268","1859.20398","1.77324","346.59824","346.30685","47.29221","-122.30981","1859.20398","0.10866","-2.50000"
"58.84198","101.81999","104.46666","104.42246","1.88975","-1.69763","-1.07477","0.74259","1858.16077","1.80078","346.62576","346.31601","47.29231","-122.30980","1858.16077","0.10816","-2.50000"
"59.03987","101.78728","104.43179","104.38767","1.91774","-1.69781","-1.07193","0.74833","1857.12805","1.82838","346.65335","346.32773","47.29240","-122.30979","1857.12805","0.10767","-2.50000"
"59.23858","101.75467","104.39778","104.35368","1.94607","-1.69812","-1.06930","0.75050","1856.09131","1.85580","346.68076","346.34180","47.29250","-122.30979","1856.09131","0.10718","-2.50000"
"59.43559","101.72256","104.36482","104.32061","1.97400","-1.69846","-1.06638","0.74853","1855.06348","1.88358","346.70850","346.35806","47.29259","-122.30978","1855.06348","0.10670","-2.50000"
"59.63948","101.68959","104.33173","104.28746","2.00290","-1.69861","-1.06308","0.74282","1853.99988","1.91353","346.73843","346.37732","47.29269","-122.30978","1853.99988","0.10613","-2.50000"
"59.84168","101.65729","104.29944","104.25518","2.03141","-1.69857","-1.05985","0.73373","1852.94556","1.94321","346.76810","346.39874","47.29279","-122.30978","1852.94556","0.10551","-2.50000"
"60.04392","101.62536","104.26617","104.22193","2.05969","-1.69847","-1.05673","0.72173","1851.89124","1.97225","346.79712","346.42242","47.29289","-122.30977","1851.89124","0.10483","-2.50000"
"60.23741","101.59517","104.23458","104.19044","2.08636","-1.69844","-1.05396","0.70789","1850.88293","1.99838","346.82321","346.44669","47.29298","-122.30976","1850.88293","0.10421","-2.50000"
"60.43291","101.56483","104.20253","104.15837","2.11275","-1.69849","-1.05114","0.69169","1849.86450","2.02362","346.84842","346.47256","47.29308","-122.30976","1849.86450","0.10351","-2.50000"
"60.62933","101.53452","104.17115","104.12688","2.13854","-1.69855","-1.04818","0.67331","1848.84155","2.04854","346.87335","346.49966","47.29317","-122.30975","1848.84155","0.10280","-2.50000"
"60.82721","101.50417","104.13985","104.09559","2.16380","-1.69855","-1.04507","0.65293","1847.81128","2.07386","346.89862","346.52814","47.29326","-122.30975","1847.81128","0.10204","-2.50000"
"61.02877","101.47340","104.10867","104.06609","2.18884","-1.69844","-1.04185","0.63049","1846.76221","2.09946","346.92422","346.55817","47.29336","-122.30975","1846.76221","0.10125","-2.50000"
"61.22616","101.44366","104.07706","104.03292","2.21258","-1.69826","-1.03873","0.60708","1845.73523","2.12391","346.94864","346.58844","47.29346","-122.30974","1845.73523","0.10048","-2.50000"
"61.42715","101.41360","104.04553","104.00147","2.23598","-1.69810","-1.03569","0.58227","1844.68994","2.14760","346.97232","346.62006","47.29355","-122.30973","1844.68994","0.09964","-2.50000"
"61.62294","101.38445","104.01475","103.97057","2.25796","-1.69795","-1.03275","0.55746","1843.67200","2.16912","346.99380","346.65115","47.29365","-122.30973","1843.67212","0.09885","-2.50000"
"61.81947","101.35532","103.98362","103.93944","2.27903","-1.69791","-1.02997","0.53199","1842.65076","2.18907","347.01373","346.68259","47.29374","-122.30972","1842.65076","0.09805","-2.50000"
"62.01855","101.32590","103.95376","103.90955","2.29931","-1.69787","-1.02689","0.50543","1841.61646","2.20900","347.03366","346.71451","47.29384","-122.30972","1841.61646","0.09722","-2.50000"
"62.22097","101.29626","103.92416","103.88001","2.31902","-1.69761","-1.02351","0.47818","1840.56519","2.22920","347.05383","346.74680","47.29393","-122.30971","1840.56531","0.09634","-2.50000"
"62.41878","101.26760","103.89472","103.85067","2.33750","-1.69726","-1.02057","0.45202","1839.53845","2.24738","347.07199","346.77829","47.29403","-122.30971","1839.53845","0.09549","-2.50000"
"62.61247","101.23988","103.86635","103.82213","2.35457","-1.69706","-1.01791","0.42647","1838.53345","2.26334","347.08792","346.80856","47.29412","-122.30970","1838.53345","0.09467","-2.50000"
"62.81046","101.21186","103.83838","103.79421","2.37093","-1.69681","-1.01473","0.40019","1837.50659","2.27956","347.10413","346.83917","47.29422","-122.30969","1837.50659","0.09381","-2.50000"
"63.01008","101.18398","103.80920","103.76514","2.38666","-1.69644","-1.01164","0.37457","1836.47180","2.29538","347.11993","346.86948","47.29431","-122.30968","1836.47180","0.09293","-2.50000"
"63.20951","101.15639","103.77937","103.73534","2.40143","-1.69622","-1.00897","0.34964","1835.43835","2.30948","347.13400","346.89905","47.29441","-122.30968","1835.43835","0.09201","-2.50000"
"63.40821","101.12900","103.74992","103.70601","2.41516","-1.69618","-1.00626","0.32521","1834.40918","2.32261","347.14713","346.92770","47.29450","-122.30968","1834.40918","0.09113","-2.50000"
"63.60466","101.10199","103.72166","103.67760","2.42787","-1.69610","-1.00340","0.30173","1833.39185","2.33506","347.15955","346.95526","47.29460","-122.30967","1833.39185","0.09024","-2.50000"
"63.80439","101.07469","103.69346","103.64943","2.43995","-1.69596","-1.00046","0.27862","1832.35791","2.34721","347.17166","346.98242","47.29469","-122.30966","1832.35803","0.08930","-2.50000"
"64.00165","101.04790","103.66476","103.62077","2.45116","-1.69584","-0.99789","0.25708","1831.33728","2.35767","347.18210","347.00827","47.29479","-122.30965","1831.33728","0.08836","-2.50000"
"64.19981","101.02110","103.63721","103.59315","2.46145","-1.69586","-0.99524","0.23598","1830.31213","2.36740","347.19183","347.03311","47.29488","-122.30965","1830.31213","0.08743","-2.50000"
"64.39851","100.99444","103.61043","103.56642","2.47104","-1.69574","-0.99225","0.21563","1829.28442","2.37743","347.20184","347.05704","47.29498","-122.30965","1829.28442","0.08649","-2.50000"
"64.59298","100.96866","103.58445","103.54036","2.47986","-1.69548","-0.98951","0.19698","1828.27917","2.38627","347.21063","347.07953","47.29507","-122.30964","1828.27917","0.08558","-2.50000"
"64.79012","100.94285","103.55797","103.51395","2.48813","-1.69526","-0.98699","0.17917","1827.26038","2.39366","347.21802","347.10129","47.29517","-122.30963","1827.26038","0.08464","-2.50000"
"64.98826","100.91721","103.52972","103.48578","2.49574","-1.69520","-0.98452","0.16238","1826.23682","2.40033","347.22467","347.12198","47.29526","-122.30962","1826.23682","0.08368","-2.50000"
"65.18554","100.89177","103.50141","103.45741","2.50267","-1.69534","-0.98221","0.14680","1825.21790","2.40641","347.23071","347.14130","47.29536","-122.30962","1825.21790","0.08274","-2.50000"
"65.37837","100.86688","103.47475","103.43080","2.50883","-1.69556","-0.97982","0.13251","1824.22217","2.41214","347.23645","347.15924","47.29545","-122.30962","1824.22217","0.08182","-2.50000"
"65.57182","100.84194","103.44826","103.40425","2.51450","-1.69572","-0.97721","0.11891","1823.22339","2.41835","347.24265","347.17618","47.29554","-122.30961","1823.22339","0.08089","-2.50000"
"65.77025","100.81641","103.42101","103.37704","2.52001","-1.69586","-0.97490","0.10648","1822.19910","2.42357","347.24783","347.19263","47.29564","-122.30960","1822.19910","0.07992","-2.50000"
"65.96658","100.79125","103.39465","103.35063","2.52489","-1.69610","-0.97263","0.09484","1821.18579","2.42772","347.25195","347.20773","47.29573","-122.30960","1821.18579","0.07894","-2.50000"
"66.16897","100.76540","103.36777","103.32392","2.52941","-1.69630","-0.97003","0.08348","1820.14124","2.43233","347.25653","347.22235","47.29583","-122.30959","1820.14124","0.07795","-2.50000"
"66.37218","100.73962","103.34102","103.29700","2.53365","-1.69638","-0.96739","0.07325","1819.09277","2.43703","347.26123","347.23608","47.29592","-122.30959","1819.09277","0.07697","-2.50000"
"66.56544","100.71531","103.31519","103.27116","2.53743","-1.69649","-0.96526","0.06482","1818.09570","2.44018","347.26434","347.24823","47.29601","-122.30958","1818.09570","0.07602","-2.50000"
"66.76295","100.69061","103.29012","103.24599","2.54084","-1.69671","-0.96302","0.05677","1817.07690","2.44266","347.26682","347.25983","47.29611","-122.30957","1817.07703","0.07504","-2.50000"
"66.96111","100.66615","103.26604","103.22196","2.54397","-1.69675","-0.96044","0.04950","1816.05505","2.44538","347.26953","347.27039","47.29620","-122.30956","1816.05505","0.07404","-2.50000"
"67.16140","100.64172","103.24011","103.19611","2.54690","-1.69679","-0.95812","0.04327","1815.02234","2.44773","347.27185","347.28018","47.29630","-122.30956","1815.02234","0.07303","-2.50000"
"67.36114","100.61761","103.21359","103.16963","2.54956","-1.69698","-0.95600","0.03778","1813.99268","2.44981","347.27390","347.28909","47.29639","-122.30956","1813.99268","0.07204","-2.50000"
"67.55807","100.59396","103.18962","103.14560","2.55194","-1.69718","-0.95365","0.03278","1812.97754","2.45214","347.27621","347.29706","47.29649","-122.30955","1812.97754","0.07104","-2.50000"
"67.75449","100.57057","103.16622","103.12210","2.55422","-1.69718","-0.95118","0.02859","1811.96521","2.45431","347.27835","347.30438","47.29658","-122.30954","1811.96533","0.07005","-2.50000"
"67.95043","100.54750","103.14221","103.09811","2.55634","-1.69715","-0.94888","0.02502","1810.95569","2.45617","347.28021","347.31116","47.29668","-122.30953","1810.95569","0.06909","-2.50000"
"68.14671","100.52475","103.11800","103.07396","2.55830","-1.69716","-0.94659","0.02184","1809.94458","2.45804","347.28204","347.31723","47.29677","-122.30953","1809.94458","0.06812","-2.50000"
"68.34219","100.50220","103.09347","103.04945","2.56019","-1.69723","-0.94445","0.01942","1808.93799","2.45949","347.28348","347.32272","47.29686","-122.30952","1808.93799","0.06714","-2.50000"
"68.54002","100.47947","103.06793","103.02409","2.56194","-1.69742","-0.94230","0.01732","1807.91931","2.46099","347.28494","347.32785","47.29696","-122.30952","1807.91931","0.06614","-2.50000"
"68.73429","100.45705","103.04353","102.99953","2.56359","-1.69766","-0.94014","0.01552","1806.91907","2.46271","347.28665","347.33228","47.29705","-122.30951","1806.91907","0.06517","-2.50000"
"68.93311","100.43409","103.02003","102.97583","2.56526","-1.69786","-0.93793","0.01417","1805.89551","2.46413","347.28806","347.33649","47.29714","-122.30950","1805.89551","0.06417","-2.50000"
"69.13109","100.41143","102.99757","102.95358","2.56682","-1.69790","-0.93549","0.01289","1804.87646","2.46576","347.28967","347.34033","47.29724","-122.30950","1804.87646","0.06319","-2.50000"
"69.33067","100.38889","102.97293","102.92898","2.56837","-1.69795","-0.93328","0.01208","1803.84937","2.46740","347.29129","347.34393","47.29733","-122.30949","1803.84937","0.06220","-2.50000"
"69.52478","100.36710","102.94978","102.90575","2.56984","-1.69810","-0.93118","0.01134","1802.85059","2.46922","347.29309","347.34711","47.29742","-122.30949","1802.85059","0.06122","-2.50000"
"69.72086","100.34518","102.92814","102.88397","2.57134","-1.69813","-0.92887","0.01077","1801.84180","2.47093","347.29477","347.35022","47.29752","-122.30948","1801.84192","0.06023","-2.50000"
"69.91698","100.32359","102.90640","102.86234","2.57284","-1.69801","-0.92652","0.01036","1800.83313","2.47243","347.29626","347.35291","47.29761","-122.30947","1800.83313","0.05923","-2.50000"
"70.12037","100.30150","102.88234","102.83827","2.57445","-1.69796","-0.92444","0.01050","1799.78735","2.47337","347.29718","347.35553","47.29771","-122.30947","1799.78735","0.05821","-2.50000"
"70.31438","100.28056","102.85901","102.81497","2.57597","-1.69814","-0.92281","0.01110","1798.78992","2.47308","347.29688","347.35754","47.29780","-122.30946","1798.79004","0.05723","-2.50000"
"70.51054","100.25947","102.83652","102.79256","2.57724","-1.69846","-0.92080","0.01124","1797.78162","2.47338","347.29715","347.35938","47.29789","-122.30946","1797.78162","0.05623","-2.50000"
"70.70874","100.23820","102.81407","102.76993","2.57854","-1.69864","-0.91843","0.01132","1796.76282","2.47548","347.29922","347.36121","47.29799","-122.30945","1796.76282","0.05522","-2.50000"
"70.90733","100.21703","102.79272","102.74862","2.58001","-1.69856","-0.91598","0.01140","1795.74219","2.47848","347.30222","347.36304","47.29808","-122.30944","1795.74219","0.05422","-2.50000"
"71.11642","100.19498","102.76931","102.72552","2.58165","-1.69845","-0.91368","0.01162","1794.66797","2.48105","347.30475","347.36499","47.29818","-122.30943","1794.66797","0.05321","-2.50000"
"71.31407","100.17435","102.74681","102.70277","2.58329","-1.69846","-0.91181","0.01206","1793.65271","2.48216","347.30585","347.36676","47.29827","-122.30943","1793.65283","0.05231","-2.50000"
"71.52358","100.15260","102.72377","102.67970","2.58493","-1.69859","-0.90977","0.01248","1792.57678","2.48255","347.30621","347.36835","47.29837","-122.30943","1792.57678","0.05134","-2.50000"
"71.71103","100.13323","102.70305","102.65924","2.58639","-1.69873","-0.90799","0.01312","1791.61426","2.48257","347.30621","347.36945","47.29846","-122.30942","1791.61426","0.05044","-2.50000"
"71.91327","100.11246","102.68198","102.63789","2.58774","-1.69886","-0.90588","0.01329","1790.57593","2.48353","347.30716","347.37054","47.29856","-122.30941","1790.57593","0.04951","-2.50000"
"72.11494","100.09203","102.66138","102.61732","2.58910","-1.69880","-0.90348","0.01311","1789.54065","2.48721","347.31079","347.37192","47.29866","-122.30940","1789.54065","0.04856","-2.50000"
"72.31300","100.07222","102.64045","102.59632","2.59071","-1.69867","-0.90137","0.01323","1788.52417","2.49107","347.31464","347.37375","47.29875","-122.30939","1788.52429","0.04760","-2.50000"
"72.51340","100.05242","102.62009","102.57600","2.59247","-1.69852","-0.89927","0.01309","1787.49609","2.49392","347.31747","347.37561","47.29884","-122.30939","1787.49609","0.04661","-2.50000"
"72.71213","100.03300","102.59799","102.55406","2.59424","-1.69845","-0.89736","0.01308","1786.47681","2.49516","347.31870","347.37750","47.29894","-122.30939","1786.47681","0.04561","-2.50000"
"72.91443","100.01331","102.57615","102.53214","2.59592","-1.69861","-0.89570","0.01317","1785.43933","2.49502","347.31854","347.37933","47.29903","-122.30938","1785.43933","0.04460","-2.50000"
"73.12355","99.99294","102.55524","102.51117","2.59746","-1.69876","-0.89351","0.01278","1784.36707","2.49567","347.31915","347.38098","47.29913","-122.30937","1784.36707","0.04356","-2.50000"
"73.32034","99.97395","102.53486","102.49075","2.59892","-1.69878","-0.89143","0.01247","1783.35815","2.49732","347.32080","347.38239","47.29922","-122.30936","1783.35815","0.04257","-2.50000"
"73.51025","99.95573","102.51621","102.47214","2.60041","-1.69876","-0.88957","0.01231","1782.38464","2.49902","347.32248","347.38394","47.29932","-122.30936","1782.38464","0.04163","-2.50000"
"73.71904","99.93595","102.49479","102.45069","2.60207","-1.69876","-0.88761","0.01206","1781.31470","2.50064","347.32407","347.38559","47.29942","-122.30936","1781.31470","0.04058","-2.50000"
"73.91956","99.91710","102.47504","102.43090","2.60357","-1.69881","-0.88573","0.01154","1780.28723","2.50194","347.32535","347.38721","47.29951","-122.30935","1780.28723","0.03957","-2.50000"
"74.11868","99.89857","102.45658","102.41259","2.60500","-1.69866","-0.88335","0.01051","1779.26721","2.50437","347.32776","347.38904","47.29960","-122.30934","1779.26721","0.03857","-2.50000"
"74.31317","99.88071","102.43851","102.39442","2.60656","-1.69838","-0.88138","0.00999","1778.27112","2.50613","347.32950","347.39087","47.29970","-122.30933","1778.27124","0.03758","-2.50000"
"74.51063","99.86288","102.41960","102.37557","2.60804","-1.69815","-0.87947","0.00921","1777.26038","2.50742","347.33078","347.39270","47.29979","-122.30933","1777.26038","0.03658","-2.50000"
"74.70744","99.84534","102.39929","102.35535","2.60947","-1.69805","-0.87768","0.00845","1776.25305","2.50860","347.33194","347.39453","47.29988","-122.30933","1776.25305","0.03558","-2.50000"
"74.90598","99.82761","102.37826","102.33429","2.61089","-1.69815","-0.87605","0.00781","1775.23706","2.50953","347.33286","347.39627","47.29998","-122.30932","1775.23718","0.03457","-2.50000"
"75.10323","99.80990","102.35929","102.31535","2.61222","-1.69828","-0.87428","0.00695","1774.22791","2.51056","347.33386","347.39786","47.30007","-122.30931","1774.22791","0.03357","-2.50000"
"75.29617","99.79255","102.33948","102.29545","2.61352","-1.69844","-0.87256","0.00634","1773.24084","2.51160","347.33487","347.39923","47.30016","-122.30930","1773.24084","0.03259","-2.50000"
"75.50386","99.77380","102.31934","102.27525","2.61481","-1.69867","-0.87079","0.00535","1772.17847","2.51295","347.33621","347.40082","47.30026","-122.30930","1772.17847","0.03149","-2.50000"
"75.69933","99.75626","102.30180","102.25774","2.61605","-1.69871","-0.86884","0.00432","1771.17871","2.51465","347.33789","347.40253","47.30035","-122.30929","1771.17871","0.03046","-2.50000"
"75.89227","99.73914","102.28443","102.24036","2.61732","-1.69866","-0.86709","0.00356","1770.19189","2.51589","347.33911","347.40417","47.30044","-122.30929","1770.19189","0.02945","-2.50000"
"76.08952","99.72185","102.26525","102.22131","2.61853","-1.69868","-0.86544","0.00266","1769.18347","2.51685","347.34003","347.40594","47.30054","-122.30928","1769.18347","0.02843","-2.50000"
"76.28443","99.70490","102.24683","102.20280","2.61965","-1.69875","-0.86373","0.00155","1768.18701","2.51801","347.34119","347.40747","47.30063","-122.30927","1768.18701","0.02744","-2.50000"
"76.48074","99.68792","102.22716","102.18323","2.62088","-1.69887","-0.86221","0.00092","1767.18359","2.51868","347.34183","347.40881","47.30072","-122.30927","1767.18359","0.02641","-2.50000"
"76.67711","99.67088","102.20869","102.16460","2.62197","-1.69919","-0.86088","0.00033","1766.17993","2.51847","347.34161","347.41006","47.30081","-122.30926","1766.17993","0.02537","-2.50000"
"76.87473","99.65376","102.19085","102.14674","2.62294","-1.69945","-0.85918","-0.00050","1765.16980","2.51887","347.34198","347.41129","47.30091","-122.30926","1765.16980","0.02430","-2.50000"
"77.07079","99.63692","102.17399","102.12995","2.62389","-1.69950","-0.85727","-0.00140","1764.16772","2.52014","347.34323","347.41251","47.30100","-122.30925","1764.16772","0.02324","-2.50000"
"77.27039","99.61998","102.15539","102.11137","2.62492","-1.69953","-0.85560","-0.00203","1763.14783","2.52144","347.34451","347.41373","47.30109","-122.30924","1763.14783","0.02214","-2.50000"
"77.47417","99.60284","102.13644","102.09239","2.62592","-1.69968","-0.85405","-0.00274","1762.10657","2.52237","347.34543","347.41501","47.30119","-122.30923","1762.10657","0.02104","-2.50000"
"77.67423","99.58614","102.11909","102.07497","2.62689","-1.69983","-0.85238","-0.00343","1761.08447","2.52316","347.34619","347.41623","47.30128","-122.30923","1761.08447","0.01995","-2.50000"
"77.87387","99.56963","102.10220","102.05811","2.62781","-1.69989","-0.85065","-0.00414","1760.06458","2.52374","347.34674","347.41751","47.30138","-122.30922","1760.06458","0.01888","-2.50000"
"78.06755","99.55389","102.08665","102.04258","2.62861","-1.69980","-0.84879","-0.00515","1759.07544","2.52475","347.34775","347.41873","47.30147","-122.30922","1759.07544","0.01785","-2.50000"
"78.26248","99.53830","102.07009","102.02601","2.62942","-1.69962","-0.84694","-0.00613","1758.07996","2.52623","347.34918","347.41995","47.30156","-122.30921","1758.07996","0.01681","-2.50000"
"78.45762","99.52293","102.05373","102.00964","2.63029","-1.69944","-0.84527","-0.00687","1757.08386","2.52737","347.35031","347.42117","47.30165","-122.30920","1757.08386","0.01574","-2.50000"
"78.65540","99.50757","102.03707","101.99301","2.63110","-1.69932","-0.84364","-0.00773","1756.07446","2.52798","347.35092","347.42245","47.30175","-122.30920","1756.07446","0.01467","-2.50000"
"78.85565","99.49216","102.02026","101.97625","2.63187","-1.69921","-0.84190","-0.00867","1755.05261","2.52862","347.35153","347.42368","47.30184","-122.30919","1755.05261","0.01357","-2.50000"
"79.05264","99.47708","102.00281","101.95879","2.63264","-1.69915","-0.84036","-0.00934","1754.04773","2.52900","347.35190","347.42490","47.30193","-122.30918","1754.04773","0.01247","-2.50000"
"79.24449","99.46242","101.98756","101.94338","2.63335","-1.69915","-0.83898","-0.00994","1753.06921","2.52889","347.35175","347.42612","47.30202","-122.30918","1753.06921","0.01144","-2.50000"
"79.44898","99.44694","101.97136","101.92734","2.63402","-1.69907","-0.83719","-0.01061","1752.02637","2.52901","347.35187","347.42709","47.30212","-122.30917","1752.02637","0.01029","-2.50000"
"79.64602","99.43214","101.95406","101.91008","2.63463","-1.69912","-0.83585","-0.01086","1751.02173","2.52887","347.35168","347.42783","47.30222","-122.30917","1751.02173","0.00920","-2.50000"
"79.84387","99.41729","101.93726","101.89320","2.63512","-1.69928","-0.83433","-0.01154","1750.01306","2.52961","347.35242","347.42850","47.30231","-122.30916","1750.01306","0.00813","-2.50000"
"80.04211","99.40240","101.92166","101.87762","2.63574","-1.69931","-0.83270","-0.01199","1749.00256","2.53068","347.35345","347.42929","47.30240","-122.30915","1749.00256","0.00704","-2.50000"
"80.23664","99.38792","101.90530","101.86135","2.63630","-1.69937","-0.83121","-0.01250","1748.01099","2.53145","347.35422","347.43036","47.30249","-122.30915","1748.01099","0.00597","-2.50000"
"80.43361","99.37329","101.88991","101.84580","2.63688","-1.69942","-0.82974","-0.01304","1747.00720","2.53206","347.35480","347.43115","47.30259","-122.30914","1747.00720","0.00488","-2.50000"
"80.63094","99.35873","101.87457","101.83053","2.63739","-1.69940","-0.82807","-0.01375","1746.00159","2.53284","347.35556","347.43222","47.30268","-122.30914","1746.00171","0.00380","-2.50000"
"80.83070","99.34417","101.85903","101.81495","2.63794","-1.69935","-0.82653","-0.01426","1744.98401","2.53340","347.35611","347.43314","47.30277","-122.30913","1744.98401","0.00269","-2.50000"
"81.02580","99.33014","101.84418","101.80015","2.63849","-1.69927","-0.82507","-0.01468","1743.99011","2.53362","347.35632","347.43381","47.30286","-122.30912","1743.99011","0.00163","-2.50000"
"81.22097","99.31624","101.82829","101.78436","2.63899","-1.69930","-0.82381","-0.01493","1742.99609","2.53328","347.35596","347.43442","47.30296","-122.30911","1742.99609","0.00056","-2.50000"
"81.41750","99.30229","101.81230","101.76826","2.63944","-1.69948","-0.82260","-0.01513","1741.99536","2.53278","347.35544","347.43503","47.30305","-122.30911","1741.99536","-0.00055","-2.50000"
"81.61704","99.28819","101.79760","101.75359","2.63977","-1.69963","-0.82109","-0.01559","1740.97925","2.53294","347.35556","347.43564","47.30314","-122.30910","1740.97925","-0.00167","-2.50000"
"81.81860","99.27406","101.78278","101.73869","2.64015","-1.69958","-0.81939","-0.01605","1739.95288","2.53388","347.35648","347.43625","47.30324","-122.30910","1739.95288","-0.00282","-2.50000"
"82.01678","99.26036","101.76776","101.72374","2.64056","-1.69947","-0.81787","-0.01647","1738.94409","2.53487","347.35745","347.43686","47.30333","-122.30909","1738.94409","-0.00392","-2.50000"
"82.21117","99.24701","101.75298","101.70895","2.64096","-1.69943","-0.81645","-0.01693","1737.95471","2.53576","347.35834","347.43747","47.30342","-122.30908","1737.95471","-0.00498","-2.50000"
"82.40507","99.23378","101.73820","101.69424","2.64142","-1.69939","-0.81505","-0.01726","1736.96802","2.53625","347.35880","347.43808","47.30351","-122.30907","1736.96802","-0.00603","-2.50000"
"82.60144","99.22041","101.72255","101.67854","2.64191","-1.69950","-0.81399","-0.01718","1735.96887","2.53552","347.35803","347.43869","47.30360","-122.30907","1735.96887","-0.00711","-2.50000"
"82.79774","99.20707","101.70744","101.66342","2.64222","-1.69976","-0.81291","-0.01725","1734.97009","2.53440","347.35690","347.43906","47.30370","-122.30907","1734.97009","-0.00823","-2.50000"
"82.99528","99.19360","101.69282","101.64872","2.64244","-1.70000","-0.81148","-0.01751","1733.96497","2.53433","347.35681","347.43906","47.30379","-122.30906","1733.96497","-0.00935","-2.50000"
"83.18723","99.18057","101.67896","101.63493","2.64267","-1.70007","-0.80997","-0.01776","1732.98840","2.53521","347.35767","347.43936","47.30388","-122.30905","1732.98840","-0.01044","-2.50000"
"83.37991","99.16761","101.66567","101.62158","2.64297","-1.70004","-0.80850","-0.01806","1732.00818","2.53649","347.35895","347.43997","47.30397","-122.30904","1732.00830","-0.01151","-2.50000"
"83.57599","99.15466","101.65269","101.60863","2.64327","-1.69991","-0.80694","-0.01857","1731.01086","2.53772","347.36014","347.44058","47.30406","-122.30904","1731.01086","-0.01259","-2.50000"
"83.77238","99.14191","101.63907","101.59502","2.64361","-1.69968","-0.80533","-0.01919","1730.01221","2.53900","347.36139","347.44119","47.30415","-122.30904","1730.01221","-0.01371","-2.50000"
"83.96758","99.12948","101.62553","101.58143","2.64405","-1.69943","-0.80397","-0.01954","1729.02002","2.53949","347.36188","347.44180","47.30424","-122.30903","1729.02002","-0.01483","-2.50000"
"84.16058","99.11736","101.61246","101.56847","2.64442","-1.69923","-0.80271","-0.01991","1728.03906","2.53898","347.36136","347.44241","47.30434","-122.30902","1728.03918","-0.01588","-2.50000"
"84.36301","99.10477","101.59848","101.55450","2.64466","-1.69912","-0.80136","-0.02036","1727.01050","2.53844","347.36078","347.44302","47.30443","-122.30901","1727.01050","-0.01703","-2.50000"
"84.57215","99.09190","101.58514","101.54121","2.64483","-1.69893","-0.79970","-0.02093","1725.94812","2.53876","347.36108","347.44363","47.30453","-122.30901","1725.94812","-0.01832","-2.50000"
"84.77116","99.07983","101.57151","101.52755","2.64514","-1.69870","-0.79834","-0.02100","1724.93738","2.53918","347.36148","347.44424","47.30462","-122.30901","1724.93738","-0.01950","-2.50000"
"84.97324","99.06767","101.55634","101.51245","2.64538","-1.69871","-0.79730","-0.02098","1723.91138","2.53900","347.36127","347.44476","47.30472","-122.30900","1723.91138","-0.02069","-2.50000"
"85.17297","99.05558","101.54169","101.49772","2.64561","-1.69891","-0.79627","-0.02101","1722.89722","2.53881","347.36105","347.44482","47.30481","-122.30899","1722.89722","-0.02182","-2.50000"
"85.37894","99.04300","101.52866","101.48465","2.64579","-1.69900","-0.79485","-0.02129","1721.85156","2.53901","347.36127","347.44482","47.30491","-122.30898","1721.85156","-0.02303","-2.50000"
"85.57900","99.03087","101.51640","101.47246","2.64605","-1.69891","-0.79351","-0.02129","1720.83594","2.53900","347.36121","347.44482","47.30500","-122.30898","1720.83594","-0.02416","-2.50000"
